"id";"created";"nome"
"1";"2010-12-28 00:00:01";"PESSOA JURÍDICA - IN"
"2";"2010-12-28 00:00:01";"PESSOA JURÍDICA - EMP3"
"3";"2010-12-28 00:00:01";"PESSOA FÍSICA"
"4";"2010-12-28 00:00:01";"ITAUCARD"
"5";"2010-12-28 00:00:01";"PESSOA JURÍDICA"
"6";"2010-12-28 00:00:01";"CONTRATOS UNIBANCO - PF "
"7";"2010-12-28 00:00:01";"CONTRATOS UNIBANCO - PJ"
