"id";"created";"modified";"nome";"estado_id"
190;"now()";"now()";"CONCEICAO DO ARAGUAIA";15
191;"now()";"now()";"CONCORDIA DO PARA";15
192;"now()";"now()";"CUMARU DO NORTE";15
193;"now()";"now()";"CURIONOPOLIS";15
194;"now()";"now()";"CURRALINHO";15
195;"now()";"now()";"CURUA";15
196;"now()";"now()";"CURUCA";15
197;"now()";"now()";"DOM ELISEU";15
198;"now()";"now()";"ELDORADO DOS CARAJAS";15
199;"now()";"now()";"FARO";15
200;"now()";"now()";"FLORESTA DO ARAGUAIA";15
201;"now()";"now()";"GARRAFAO DO NORTE";15
202;"now()";"now()";"GOIANESIA DO PARA";15
203;"now()";"now()";"GURUPA";15
204;"now()";"now()";"IGARAPE-ACU";15
205;"now()";"now()";"IGARAPE-MIRI";15
206;"now()";"now()";"INHANGAPI";15
207;"now()";"now()";"IPIXUNA DO PARA";15
208;"now()";"now()";"IRITUIA";15
209;"now()";"now()";"ITAITUBA";15
210;"now()";"now()";"ITUPIRANGA";15
211;"now()";"now()";"JACAREACANGA";15
212;"now()";"now()";"JACUNDA";15
213;"now()";"now()";"JURUTI";15
214;"now()";"now()";"LIMOEIRO DO AJURU";15
215;"now()";"now()";"MAE DO RIO";15
216;"now()";"now()";"MAGALHAES BARATA";15
217;"now()";"now()";"MARABA";15
218;"now()";"now()";"MARACANA";15
219;"now()";"now()";"MARAPANIM";15
220;"now()";"now()";"MARITUBA";15
221;"now()";"now()";"MEDICILANDIA";15
222;"now()";"now()";"MELGACO";15
223;"now()";"now()";"MOCAJUBA";15
224;"now()";"now()";"MOJU";15
225;"now()";"now()";"MONTE ALEGRE";15
226;"now()";"now()";"MUANA";15
227;"now()";"now()";"NOVA ESPERANCA DO PIRIA";15
228;"now()";"now()";"NOVA IPIXUNA";15
229;"now()";"now()";"NOVA TIMBOTEUA";15
230;"now()";"now()";"NOVO PROGRESSO";15
231;"now()";"now()";"NOVO REPARTIMENTO";15
232;"now()";"now()";"OBIDOS";15
233;"now()";"now()";"OEIRAS DO PARA";15
234;"now()";"now()";"ORIXIMINA";15
235;"now()";"now()";"OUREM";15
236;"now()";"now()";"OURILANDIA DO NORTE";15
237;"now()";"now()";"PACAJA";15
238;"now()";"now()";"PALESTINA DO PARA";15
239;"now()";"now()";"PARAGOMINAS";15
240;"now()";"now()";"PARAUAPEBAS";15
241;"now()";"now()";"PAU D'ARCO";15
242;"now()";"now()";"PEIXE-BOI";15
243;"now()";"now()";"PICARRA";15
244;"now()";"now()";"PLACAS";15
245;"now()";"now()";"PONTA DE PEDRAS";15
246;"now()";"now()";"PORTEL";15
247;"now()";"now()";"PORTO DE MOZ";15
248;"now()";"now()";"PRAINHA";15
249;"now()";"now()";"PRIMAVERA";15
250;"now()";"now()";"QUATIPURU";15
251;"now()";"now()";"REDENCAO";15
252;"now()";"now()";"RIO MARIA";15
253;"now()";"now()";"RONDON DO PARA";15
254;"now()";"now()";"RUROPOLIS";15
255;"now()";"now()";"SALINOPOLIS";15
256;"now()";"now()";"SALVATERRA";15
257;"now()";"now()";"SANTA BARBARA DO PARA";15
258;"now()";"now()";"SANTA CRUZ DO ARARI";15
259;"now()";"now()";"SANTA ISABEL DO PARA";15
260;"now()";"now()";"SANTA LUZIA DO PARA";15
261;"now()";"now()";"SANTA MARIA DAS BARREIRAS";15
262;"now()";"now()";"SANTA MARIA DO PARA";15
263;"now()";"now()";"SANTANA DO ARAGUAIA";15
264;"now()";"now()";"SANTAREM";15
265;"now()";"now()";"SANTAREM NOVO";15
266;"now()";"now()";"SANTO ANTONIO DO TAUA";15
267;"now()";"now()";"SAO CAETANO DE ODIVELAS";15
268;"now()";"now()";"SAO DOMINGOS DO ARAGUAIA";15
269;"now()";"now()";"SAO DOMINGOS DO CAPIM";15
270;"now()";"now()";"SAO FELIX DO XINGU";15
271;"now()";"now()";"SAO FRANCISCO DO PARA";15
272;"now()";"now()";"SAO GERALDO DO ARAGUAIA";15
273;"now()";"now()";"SAO JOAO DA PONTA";15
274;"now()";"now()";"SAO JOAO DE PIRABAS";15
275;"now()";"now()";"SAO JOAO DO ARAGUAIA";15
276;"now()";"now()";"SAO MIGUEL DO GUAMA";15
277;"now()";"now()";"SAO SEBASTIAO DA BOA VIST";15
278;"now()";"now()";"SAPUCAIA";15
279;"now()";"now()";"SENADOR JOSE PORFIRIO";15
280;"now()";"now()";"SOURE";15
281;"now()";"now()";"TAILANDIA";15
282;"now()";"now()";"TERRA ALTA";15
283;"now()";"now()";"TERRA SANTA";15
284;"now()";"now()";"TOME-ACU";15
285;"now()";"now()";"TRACUATEUA";15
286;"now()";"now()";"TRAIRAO";15
287;"now()";"now()";"TUCUMA";15
288;"now()";"now()";"TUCURUI";15
289;"now()";"now()";"ULIANOPOLIS";15
290;"now()";"now()";"URUARA";15
291;"now()";"now()";"VIGIA";15
292;"now()";"now()";"VISEU";15
293;"now()";"now()";"VITORIA DO XINGU";15
294;"now()";"now()";"XINGUARA";15
295;"now()";"now()";"SERRA DO NAVIO";13
296;"now()";"now()";"AMAPA";13
297;"now()";"now()";"PEDRA BRANCA DO AMAPARI";13
298;"now()";"now()";"CALCOENE";13
299;"now()";"now()";"CUTIAS";13
300;"now()";"now()";"FERREIRA GOMES";13
301;"now()";"now()";"ITAUBAL";13
302;"now()";"now()";"LARANJAL DO JARI";13
303;"now()";"now()";"MACAPA";13
304;"now()";"now()";"MAZAGAO";13
305;"now()";"now()";"OIAPOQUE";13
306;"now()";"now()";"PORTO GRANDE";13
307;"now()";"now()";"PRACUUBA";13
308;"now()";"now()";"SANTANA";13
309;"now()";"now()";"TARTARUGALZINHO";13
310;"now()";"now()";"VITORIA DO JARI";13
311;"now()";"now()";"ABREULANDIA";14
312;"now()";"now()";"AGUIARNOPOLIS";14
313;"now()";"now()";"ALIANCA DO TOCANTINS";14
314;"now()";"now()";"ALMAS";14
315;"now()";"now()";"ALVORADA";14
316;"now()";"now()";"ANANAS";14
317;"now()";"now()";"ANGICO";14
318;"now()";"now()";"APARECIDA DO RIO NEGRO";14
319;"now()";"now()";"ARAGOMINAS";14
320;"now()";"now()";"ARAGUACEMA";14
321;"now()";"now()";"ARAGUACU";14
322;"now()";"now()";"ARAGUAINA";14
323;"now()";"now()";"ARAGUANA";14
324;"now()";"now()";"ARAGUATINS";14
325;"now()";"now()";"ARAPOEMA";14
326;"now()";"now()";"ARRAIAS";14
327;"now()";"now()";"AUGUSTINOPOLIS";14
